ItemID,year,WeekIdentifier,SalesChannel,Territory,NewBasePrice,SellingStoresRatio,SalesQuantity,revenues,Category,SubCategory,Cat,SubCat,Item
CzbHWb461,2018,43,Stores,YXX,19.08,0.1283,19.0,362.52,xF4EZaTy,UIpuKoxR,xF4E,UIpu,CzbHW
NWpKkFc27,2018,43,Stores,YXX,21.96,0.1901999999999999,38.0,834.48,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,NWpKk
NWpKkFc27,2018,43,Stores,AXX,17.38,1.0152,487.0,8464.06,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,NWpKk
VDFm0X892,2018,43,Stores,YXX,13.46,0.1124,14.0,188.44,xF4EZaTy,AunzRwr2,xF4E,Aunz,VDFm0
VDFm0X892,2018,43,Stores,AXX,14.01,0.7353999999999999,183.0,2563.83,xF4EZaTy,AunzRwr2,xF4E,Aunz,VDFm0
TNoPm4w52,2018,43,Stores,YXX,21.59,0.0759,7.0,151.13,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,TNoPm
TNoPm4w52,2018,43,Stores,AXX,21.59,0.1177999999999999,57.0,1230.63,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,TNoPm
xWuIFzs92,2018,43,Stores,YXX,22.14,0.0699,5.0,110.7,bwPDJC3m,xdDed-iG,bwPD,xdDe,xWuIF
xWuIFzs92,2018,43,Stores,AXX,22.14,0.1718,37.0,819.18,bwPDJC3m,xdDed-iG,bwPD,xdDe,xWuIF
Sp6FmlM84,2018,43,Stores,YXX,17.46,0.0682,14.0,244.44,xF4EZaTy,AunzRwr2,xF4E,Aunz,Sp6Fm
Sp6FmlM84,2018,43,Stores,AXX,12.01,0.6629,165.0,1981.65,xF4EZaTy,AunzRwr2,xF4E,Aunz,Sp6Fm
o1xNODo70,2018,43,Stores,YXX,17.95,0.0087999999999999,4.0,71.8,xF4EZaTy,AunzRwr2,xF4E,Aunz,o1xNO
o1xNODo70,2018,43,Stores,AXX,17.95,0.1495,42.0,753.9,xF4EZaTy,AunzRwr2,xF4E,Aunz,o1xNO
UvtEpOI58,2018,43,Stores,AXX,17.89,0.1285,18.0,322.02,HZlnatsW,14iCK1vp,HZln,14iC,UvtEp
UvtEpOI58,2018,43,Stores,YXX,17.89,0.087,2.0,35.78,HZlnatsW,14iCK1vp,HZln,14iC,UvtEp
Xq3xDE495,2018,43,Stores,YXX,24.65,0.0405,9.0,221.85,HZlnatsW,14iCK1vp,HZln,14iC,Xq3xD
Xq3xDE495,2018,43,Stores,AXX,24.65,0.1757,35.0,862.75,HZlnatsW,14iCK1vp,HZln,14iC,Xq3xD
grcWcmA91,2018,43,Stores,YXX,21.09,0.0838,6.0,126.54,HZlnatsW,14iCK1vp,HZln,14iC,grcWc
grcWcmA91,2018,43,Stores,AXX,21.09,0.3838,58.0,1223.22,HZlnatsW,14iCK1vp,HZln,14iC,grcWc
GfgvS-U47,2018,43,Stores,AXX,20.87,0.097,18.0,375.66,HZlnatsW,OzTP0IWS,HZln,OzTP,GfgvS
GfgvS-U47,2018,43,Stores,YXX,20.87,0.0989,5.0,104.35,HZlnatsW,OzTP0IWS,HZln,OzTP,GfgvS
2TeO2yY67,2018,43,Stores,AXX,23.77,0.0622,6.0,142.62,xF4EZaTy,AunzRwr2,xF4E,Aunz,2TeO2
te5tHWY15,2018,43,Stores,AXX,21.17,0.1376,16.0,338.72,xF4EZaTy,AunzRwr2,xF4E,Aunz,te5tH
SC3SohA28,2018,43,Stores,AXX,17.52,0.049,3.0,52.56,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,SC3So
PhF8UNg40,2018,43,Stores,AXX,18.46,0.0892,9.0,166.14,bwPDJC3m,xdDed-iG,bwPD,xdDe,PhF8U
0dq3H-w55,2018,43,Stores,AXX,25.29,0.1291,8.0,202.32,H80alU8y,qE16z6jO,H80a,qE16,0dq3H
xIdqOfc54,2018,43,Stores,YXX,19.65,0.0982,22.0,432.3,bwPDJC3m,xdDed-iG,bwPD,xdDe,xIdqO
xIdqOfc54,2018,43,Stores,AXX,19.65,0.4071,94.0,1847.1,bwPDJC3m,xdDed-iG,bwPD,xdDe,xIdqO
jY0LIAk94,2018,43,Stores,YXX,15.05,0.243,31.0,466.55,HZlnatsW,yo2ZtUyf,HZln,yo2Z,jY0LI
jY0LIAk94,2018,43,Stores,AXX,15.05,0.7604500000000001,311.0,4680.55,HZlnatsW,yo2ZtUyf,HZln,yo2Z,jY0LI
I4t3gpQ29,2018,43,Stores,YXX,15.91,0.0323,4.0,63.64,xF4EZaTy,sldfL1J4,xF4E,sldf,I4t3g
I4t3gpQ29,2018,43,Stores,AXX,15.23,0.3059,28.0,426.44,xF4EZaTy,sldfL1J4,xF4E,sldf,I4t3g
LW3ETFg75,2018,43,Stores,YXX,16.48,0.1067,7.0,115.36,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,LW3ET
LW3ETFg75,2018,43,Stores,AXX,19.58,0.1015,25.0,489.5,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,LW3ET
5bEtm6430,2018,43,Stores,YXX,20.94,0.0235,7.0,146.58,xF4EZaTy,AunzRwr2,xF4E,Aunz,5bEtm
5bEtm6430,2018,43,Stores,AXX,20.94,0.1668,21.0,439.74,xF4EZaTy,AunzRwr2,xF4E,Aunz,5bEtm
28sj_po12,2018,43,Stores,AXX,18.28,0.2131,69.0,1261.32,xF4EZaTy,AunzRwr2,xF4E,Aunz,28sj_
9C_KRCs69,2018,43,Stores,YXX,20.83,0.1674,5.0,104.15,HZlnatsW,yo2ZtUyf,HZln,yo2Z,9C_KR
9C_KRCs69,2018,43,Stores,AXX,14.48,0.9114,37.0,535.76,HZlnatsW,yo2ZtUyf,HZln,yo2Z,9C_KR
tfmHJH868,2018,43,Stores,AXX,23.77,0.0703,16.0,380.32,H80alU8y,qE16z6jO,H80a,qE16,tfmHJ
hQjJxUI52,2018,43,Stores,YXX,12.8,0.1553,20.0,256.0,xF4EZaTy,sldfL1J4,xF4E,sldf,hQjJx
hQjJxUI52,2018,43,Stores,AXX,12.8,0.7302000000000001,129.0,1651.2,xF4EZaTy,sldfL1J4,xF4E,sldf,hQjJx
OldxBNE85,2018,43,Stores,YXX,20.72,0.2768,27.0,559.44,xF4EZaTy,AunzRwr2,xF4E,Aunz,OldxB
28sj_po12,2018,43,Stores,YXX,24.08,0.0778,7.0,168.56,xF4EZaTy,AunzRwr2,xF4E,Aunz,28sj_
OldxBNE85,2018,43,Stores,AXX,20.72,0.6982499999999999,486.0,10069.92,xF4EZaTy,AunzRwr2,xF4E,Aunz,OldxB
dtYQMwk84,2018,43,Stores,YXX,22.99,0.0187999999999999,8.0,183.92,bwPDJC3m,xdDed-iG,bwPD,xdDe,dtYQM
dtYQMwk84,2018,43,Stores,AXX,22.99,0.3321,115.0,2643.85,bwPDJC3m,xdDed-iG,bwPD,xdDe,dtYQM
52EVihM31,2018,43,Stores,YXX,22.86,0.03,3.0,68.58,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,52EVi
52EVihM31,2018,43,Stores,AXX,22.86,0.0932,14.0,320.04,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,52EVi
BtTWel079,2018,44,Stores,YXX,11.11,0.0694,3.0,33.33,xF4EZaTy,AunzRwr2,xF4E,Aunz,BtTWe
BtTWel079,2018,44,Stores,AXX,17.88,0.5317000000000001,71.0,1269.48,xF4EZaTy,AunzRwr2,xF4E,Aunz,BtTWe
HQj3Vyg67,2018,44,Stores,YXX,20.16,0.0167,8.0,161.28,xF4EZaTy,AunzRwr2,xF4E,Aunz,HQj3V
HQj3Vyg67,2018,44,Stores,AXX,18.03,0.6345,235.0,4237.05,xF4EZaTy,AunzRwr2,xF4E,Aunz,HQj3V
ZBeEZhA30,2018,44,Stores,AXX,30.51,0.2289,43.0,1311.93,HZlnatsW,yo2ZtUyf,HZln,yo2Z,ZBeEZ
yYAY5pI85,2018,44,Stores,YXX,21.33,0.1309,7.0,149.31,HZlnatsW,yo2ZtUyf,HZln,yo2Z,yYAY5
yYAY5pI85,2018,44,Stores,AXX,22.08,0.8908,30.0,662.4,HZlnatsW,yo2ZtUyf,HZln,yo2Z,yYAY5
ZBeEZhA30,2018,44,Stores,YXX,30.51,0.0918,7.0,213.57,HZlnatsW,yo2ZtUyf,HZln,yo2Z,ZBeEZ
h4NaW1c90,2018,44,Stores,YXX,20.21,0.0678,4.0,80.84,xF4EZaTy,AunzRwr2,xF4E,Aunz,h4NaW
0buNITk59,2018,44,Stores,YXX,25.16,0.1219,6.0,150.96,xF4EZaTy,UIpuKoxR,xF4E,UIpu,0buNI
0buNITk59,2018,44,Stores,AXX,25.16,0.577,80.0,2012.8,xF4EZaTy,UIpuKoxR,xF4E,UIpu,0buNI
He0fYYc63,2018,44,Stores,YXX,20.08,0.019,3.0,60.24,HZlnatsW,yo2ZtUyf,HZln,yo2Z,He0fY
He0fYYc63,2018,44,Stores,AXX,23.28,0.1135,6.0,139.68,HZlnatsW,yo2ZtUyf,HZln,yo2Z,He0fY
9n_f9g417,2018,44,Stores,AXX,24.56,0.3782,67.0,1645.52,bwPDJC3m,xdDed-iG,bwPD,xdDe,9n_f9
9n_f9g417,2018,44,Stores,YXX,24.56,0.0565,9.0,221.04,bwPDJC3m,xdDed-iG,bwPD,xdDe,9n_f9
b1gjvDw99,2018,44,Stores,AXX,15.37,0.1804,13.0,199.81,HZlnatsW,14iCK1vp,HZln,14iC,b1gjv
b1gjvDw99,2018,44,Stores,YXX,15.37,0.0098999999999999,4.0,61.48,HZlnatsW,14iCK1vp,HZln,14iC,b1gjv
h4NaW1c90,2018,44,Stores,AXX,20.21,0.5439,136.0,2748.56,xF4EZaTy,AunzRwr2,xF4E,Aunz,h4NaW
kNpVu2o59,2018,44,Stores,YXX,22.75,0.0238,4.0,91.0,bwPDJC3m,xdDed-iG,bwPD,xdDe,kNpVu
kNpVu2o59,2018,44,Stores,AXX,22.75,0.3188999999999999,62.0,1410.5,bwPDJC3m,xdDed-iG,bwPD,xdDe,kNpVu
CzbHWb461,2018,44,Stores,YXX,20.08,0.0859,11.0,220.88,xF4EZaTy,UIpuKoxR,xF4E,UIpu,CzbHW
CzbHWb461,2018,44,Stores,AXX,21.28,0.5409,82.0,1744.96,xF4EZaTy,UIpuKoxR,xF4E,UIpu,CzbHW
NWpKkFc27,2018,44,Stores,YXX,18.96,0.0877,29.0,549.84,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,NWpKk
NWpKkFc27,2018,44,Stores,AXX,16.38,0.8465,340.0,5569.2,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,NWpKk
VDFm0X892,2018,44,Stores,YXX,14.46,0.1503,19.0,274.74,xF4EZaTy,AunzRwr2,xF4E,Aunz,VDFm0
VDFm0X892,2018,44,Stores,AXX,15.01,0.7442,180.0,2701.8,xF4EZaTy,AunzRwr2,xF4E,Aunz,VDFm0
TNoPm4w52,2018,44,Stores,YXX,21.59,0.0689,3.0,64.77,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,TNoPm
TNoPm4w52,2018,44,Stores,AXX,21.59,0.2197,74.0,1597.66,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,TNoPm
xWuIFzs92,2018,44,Stores,YXX,22.14,0.0308,7.0,154.98,bwPDJC3m,xdDed-iG,bwPD,xdDe,xWuIF
xWuIFzs92,2018,44,Stores,AXX,22.14,0.196,57.0,1261.98,bwPDJC3m,xdDed-iG,bwPD,xdDe,xWuIF
o1xNODo70,2018,44,Stores,YXX,17.95,0.0698,5.0,89.75,xF4EZaTy,AunzRwr2,xF4E,Aunz,o1xNO
o1xNODo70,2018,44,Stores,AXX,17.95,0.1676,47.0,843.65,xF4EZaTy,AunzRwr2,xF4E,Aunz,o1xNO
Sp6FmlM84,2018,44,Stores,YXX,14.46,0.0515,11.0,159.06,xF4EZaTy,AunzRwr2,xF4E,Aunz,Sp6Fm
Sp6FmlM84,2018,44,Stores,AXX,17.01,0.6463,137.0,2330.37,xF4EZaTy,AunzRwr2,xF4E,Aunz,Sp6Fm
UvtEpOI58,2018,44,Stores,YXX,17.89,0.0939,3.0,53.67,HZlnatsW,14iCK1vp,HZln,14iC,UvtEp
UvtEpOI58,2018,44,Stores,AXX,17.89,0.1765999999999999,23.0,411.47,HZlnatsW,14iCK1vp,HZln,14iC,UvtEp
grcWcmA91,2018,44,Stores,YXX,21.09,0.0289,3.0,63.27,HZlnatsW,14iCK1vp,HZln,14iC,grcWc
Xq3xDE495,2018,44,Stores,YXX,24.65,0.0215,11.0,271.15,HZlnatsW,14iCK1vp,HZln,14iC,Xq3xD
Xq3xDE495,2018,44,Stores,AXX,24.65,0.2637,59.0,1454.35,HZlnatsW,14iCK1vp,HZln,14iC,Xq3xD
grcWcmA91,2018,44,Stores,AXX,21.09,0.2166,24.0,506.16,HZlnatsW,14iCK1vp,HZln,14iC,grcWc
GfgvS-U47,2018,44,Stores,AXX,20.87,0.1621,20.0,417.4,HZlnatsW,OzTP0IWS,HZln,OzTP,GfgvS
GfgvS-U47,2018,44,Stores,YXX,20.87,0.0339,7.0,146.09,HZlnatsW,OzTP0IWS,HZln,OzTP,GfgvS
2TeO2yY67,2018,44,Stores,YXX,23.77,0.0929,5.0,118.85,xF4EZaTy,AunzRwr2,xF4E,Aunz,2TeO2
2TeO2yY67,2018,44,Stores,AXX,23.77,0.0389,9.0,213.93,xF4EZaTy,AunzRwr2,xF4E,Aunz,2TeO2
te5tHWY15,2018,44,Stores,AXX,21.17,0.0442,11.0,232.87,xF4EZaTy,AunzRwr2,xF4E,Aunz,te5tH
jY0LIAk94,2018,44,Stores,AXX,15.05,0.8942,103.0,1550.15,HZlnatsW,yo2ZtUyf,HZln,yo2Z,jY0LI
SC3SohA28,2018,44,Stores,AXX,17.52,0.081,26.0,455.52,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,SC3So
PhF8UNg40,2018,44,Stores,AXX,18.46,0.0695,3.0,55.38,bwPDJC3m,xdDed-iG,bwPD,xdDe,PhF8U
0dq3H-w55,2018,44,Stores,YXX,25.29,0.0459,4.0,101.16,H80alU8y,qE16z6jO,H80a,qE16,0dq3H
0dq3H-w55,2018,44,Stores,AXX,25.29,0.0693999999999999,18.0,455.22,H80alU8y,qE16z6jO,H80a,qE16,0dq3H
xIdqOfc54,2018,44,Stores,YXX,19.65,0.0253,12.0,235.8,bwPDJC3m,xdDed-iG,bwPD,xdDe,xIdqO
xIdqOfc54,2018,44,Stores,AXX,19.65,0.3311,79.0,1552.35,bwPDJC3m,xdDed-iG,bwPD,xdDe,xIdqO
jY0LIAk94,2018,44,Stores,YXX,15.05,0.1402,14.0,210.7,HZlnatsW,yo2ZtUyf,HZln,yo2Z,jY0LI
cjmpz8Y13,2018,44,Stores,AXX,25.44,0.132,16.0,407.04,H80alU8y,qE16z6jO,H80a,qE16,cjmpz
I4t3gpQ29,2018,44,Stores,YXX,14.91,0.0504,8.0,119.28,xF4EZaTy,sldfL1J4,xF4E,sldf,I4t3g
I4t3gpQ29,2018,44,Stores,AXX,19.23,0.2844,24.0,461.52,xF4EZaTy,sldfL1J4,xF4E,sldf,I4t3g
lKMCdMY54,2018,44,Stores,AXX,20.74,0.0809,4.0,82.96,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,lKMCd
LW3ETFg75,2018,44,Stores,YXX,18.48,0.1349,13.0,240.24,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,LW3ET
LW3ETFg75,2018,44,Stores,AXX,15.58,0.4862,119.0,1854.02,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,LW3ET
28sj_po12,2018,44,Stores,YXX,19.08,0.0499,7.0,133.56,xF4EZaTy,AunzRwr2,xF4E,Aunz,28sj_
28sj_po12,2018,44,Stores,AXX,16.28,0.1879,56.0,911.68,xF4EZaTy,AunzRwr2,xF4E,Aunz,28sj_
5bEtm6430,2018,44,Stores,YXX,20.94,0.0688,4.0,83.76,xF4EZaTy,AunzRwr2,xF4E,Aunz,5bEtm
5bEtm6430,2018,44,Stores,AXX,20.94,0.3079,37.0,774.78,xF4EZaTy,AunzRwr2,xF4E,Aunz,5bEtm
OldxBNE85,2018,44,Stores,YXX,20.72,0.1776,11.0,227.92,xF4EZaTy,AunzRwr2,xF4E,Aunz,OldxB
OldxBNE85,2018,44,Stores,AXX,20.72,0.9,143.0,2962.96,xF4EZaTy,AunzRwr2,xF4E,Aunz,OldxB
9C_KRCs69,2018,44,Stores,YXX,20.83,0.0824,6.0,124.98,HZlnatsW,yo2ZtUyf,HZln,yo2Z,9C_KR
9C_KRCs69,2018,44,Stores,AXX,18.48,0.833,28.0,517.44,HZlnatsW,yo2ZtUyf,HZln,yo2Z,9C_KR
tfmHJH868,2018,44,Stores,YXX,23.77,0.1024,10.0,237.7,H80alU8y,qE16z6jO,H80a,qE16,tfmHJ
tfmHJH868,2018,44,Stores,AXX,23.77,0.4538,93.0,2210.61,H80alU8y,qE16z6jO,H80a,qE16,tfmHJ
hQjJxUI52,2018,44,Stores,YXX,12.8,0.1282,9.0,115.2,xF4EZaTy,sldfL1J4,xF4E,sldf,hQjJx
hQjJxUI52,2018,44,Stores,AXX,12.8,0.5273,67.0,857.6,xF4EZaTy,sldfL1J4,xF4E,sldf,hQjJx
52EVihM31,2018,44,Stores,YXX,22.86,0.007,3.0,68.58,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,52EVi
52EVihM31,2018,44,Stores,AXX,22.86,0.1132,14.0,320.04,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,52EVi
dtYQMwk84,2018,44,Stores,YXX,22.99,0.0458,5.0,114.95,bwPDJC3m,xdDed-iG,bwPD,xdDe,dtYQM
dtYQMwk84,2018,44,Stores,AXX,22.99,0.3153,114.0,2620.86,bwPDJC3m,xdDed-iG,bwPD,xdDe,dtYQM
Gc32oYA87,2018,44,Stores,YXX,17.48,0.1047,3.0,52.44,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,Gc32o
Gc32oYA87,2018,44,Stores,AXX,15.58,0.3581,103.0,1604.74,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,Gc32o
3fb0rJg41,2018,45,Stores,YXX,25.5,0.0368,5.0,127.5,HZlnatsW,14iCK1vp,HZln,14iC,3fb0r
3fb0rJg41,2018,45,Stores,AXX,25.5,0.1625,13.0,331.5,HZlnatsW,14iCK1vp,HZln,14iC,3fb0r
ZBeEZhA30,2018,45,Stores,YXX,30.51,0.0327,3.0,91.53,HZlnatsW,yo2ZtUyf,HZln,yo2Z,ZBeEZ
ZBeEZhA30,2018,45,Stores,AXX,30.51,0.2392,35.0,1067.85,HZlnatsW,yo2ZtUyf,HZln,yo2Z,ZBeEZ
BtTWel079,2018,45,Stores,YXX,11.11,0.0607999999999999,6.0,66.66,xF4EZaTy,AunzRwr2,xF4E,Aunz,BtTWe
BtTWel079,2018,45,Stores,AXX,12.88,0.5711,89.0,1146.32,xF4EZaTy,AunzRwr2,xF4E,Aunz,BtTWe
yYAY5pI85,2018,45,Stores,AXX,23.08,0.7528,28.0,646.24,HZlnatsW,yo2ZtUyf,HZln,yo2Z,yYAY5
j7pEj5Q10,2018,45,Stores,AXX,25.23,0.0616,15.0,378.45,bwPDJC3m,xdDed-iG,bwPD,xdDe,j7pEj
HQj3Vyg67,2018,45,Stores,YXX,20.16,0.1074,8.0,161.28,xF4EZaTy,AunzRwr2,xF4E,Aunz,HQj3V
HQj3Vyg67,2018,45,Stores,AXX,16.03,0.8593999999999999,231.0,3702.93,xF4EZaTy,AunzRwr2,xF4E,Aunz,HQj3V
yYAY5pI85,2018,45,Stores,YXX,20.33,0.1292,7.0,142.31,HZlnatsW,yo2ZtUyf,HZln,yo2Z,yYAY5
9n_f9g417,2018,45,Stores,YXX,24.56,0.0335,6.0,147.36,bwPDJC3m,xdDed-iG,bwPD,xdDe,9n_f9
9n_f9g417,2018,45,Stores,AXX,24.56,0.2385,33.0,810.48,bwPDJC3m,xdDed-iG,bwPD,xdDe,9n_f9
0buNITk59,2018,45,Stores,YXX,25.16,0.1202,9.0,226.44,xF4EZaTy,UIpuKoxR,xF4E,UIpu,0buNI
0buNITk59,2018,45,Stores,AXX,25.16,0.4685,64.0,1610.24,xF4EZaTy,UIpuKoxR,xF4E,UIpu,0buNI
He0fYYc63,2018,45,Stores,AXX,21.28,0.022,4.0,85.12,HZlnatsW,yo2ZtUyf,HZln,yo2Z,He0fY
b1gjvDw99,2018,45,Stores,AXX,15.37,0.165,10.0,153.7,HZlnatsW,14iCK1vp,HZln,14iC,b1gjv
4uO4Noo46,2018,45,Stores,AXX,16.03,0.0509,4.0,64.12,xF4EZaTy,AunzRwr2,xF4E,Aunz,4uO4N
h4NaW1c90,2018,45,Stores,YXX,20.21,0.0338,3.0,60.63,xF4EZaTy,AunzRwr2,xF4E,Aunz,h4NaW
h4NaW1c90,2018,45,Stores,AXX,20.21,0.5619,113.0,2283.73,xF4EZaTy,AunzRwr2,xF4E,Aunz,h4NaW
kNpVu2o59,2018,45,Stores,YXX,22.75,0.0597,3.0,68.25,bwPDJC3m,xdDed-iG,bwPD,xdDe,kNpVu
kNpVu2o59,2018,45,Stores,AXX,22.75,0.3039,44.0,1001.0,bwPDJC3m,xdDed-iG,bwPD,xdDe,kNpVu
CzbHWb461,2018,45,Stores,YXX,20.08,0.0491999999999999,6.0,120.48,xF4EZaTy,UIpuKoxR,xF4E,UIpu,CzbHW
CzbHWb461,2018,45,Stores,AXX,16.28,0.5242,67.0,1090.76,xF4EZaTy,UIpuKoxR,xF4E,UIpu,CzbHW
NWpKkFc27,2018,45,Stores,YXX,20.96,0.1,26.0,544.96,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,NWpKk
NWpKkFc27,2018,45,Stores,AXX,16.38,0.7858,288.0,4717.44,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,NWpKk
VDFm0X892,2018,45,Stores,YXX,14.46,0.076,21.0,303.66,xF4EZaTy,AunzRwr2,xF4E,Aunz,VDFm0
VDFm0X892,2018,45,Stores,AXX,15.01,0.7833,213.0,3197.13,xF4EZaTy,AunzRwr2,xF4E,Aunz,VDFm0
TNoPm4w52,2018,45,Stores,AXX,21.59,0.3032,119.0,2569.21,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,TNoPm
xWuIFzs92,2018,45,Stores,YXX,22.14,0.0367,9.0,199.26,bwPDJC3m,xdDed-iG,bwPD,xdDe,xWuIF
xWuIFzs92,2018,45,Stores,AXX,22.14,0.2453,67.0,1483.38,bwPDJC3m,xdDed-iG,bwPD,xdDe,xWuIF
TNoPm4w52,2018,45,Stores,YXX,21.59,0.0718,10.0,215.9,4ThiCT_Z,Mm5PoR88,4Thi,Mm5P,TNoPm
o1xNODo70,2018,45,Stores,YXX,17.95,0.0598,5.0,89.75,xF4EZaTy,AunzRwr2,xF4E,Aunz,o1xNO
o1xNODo70,2018,45,Stores,AXX,17.95,0.1997,48.0,861.6,xF4EZaTy,AunzRwr2,xF4E,Aunz,o1xNO
UvtEpOI58,2018,45,Stores,YXX,17.89,0.0448,3.0,53.67,HZlnatsW,14iCK1vp,HZln,14iC,UvtEp
UvtEpOI58,2018,45,Stores,AXX,17.89,0.1916999999999999,32.0,572.48,HZlnatsW,14iCK1vp,HZln,14iC,UvtEp
grcWcmA91,2018,45,Stores,AXX,21.09,0.2005,22.0,463.98,HZlnatsW,14iCK1vp,HZln,14iC,grcWc
grcWcmA91,2018,45,Stores,YXX,21.09,0.012,4.0,84.36,HZlnatsW,14iCK1vp,HZln,14iC,grcWc
Sp6FmlM84,2018,45,Stores,YXX,12.46,0.1485,12.0,149.52,xF4EZaTy,AunzRwr2,xF4E,Aunz,Sp6Fm
Sp6FmlM84,2018,45,Stores,AXX,16.01,0.6396999999999999,133.0,2129.33,xF4EZaTy,AunzRwr2,xF4E,Aunz,Sp6Fm
Xq3xDE495,2018,45,Stores,YXX,24.65,0.0833,14.0,345.1,HZlnatsW,14iCK1vp,HZln,14iC,Xq3xD
Xq3xDE495,2018,45,Stores,AXX,24.65,0.3084,74.0,1824.1,HZlnatsW,14iCK1vp,HZln,14iC,Xq3xD
GfgvS-U47,2018,45,Stores,YXX,20.87,0.0459,4.0,83.48,HZlnatsW,OzTP0IWS,HZln,OzTP,GfgvS
GfgvS-U47,2018,45,Stores,AXX,20.87,0.0498,12.0,250.44,HZlnatsW,OzTP0IWS,HZln,OzTP,GfgvS
te5tHWY15,2018,45,Stores,AXX,21.17,0.1193,7.0,148.19,xF4EZaTy,AunzRwr2,xF4E,Aunz,te5tH
2TeO2yY67,2018,45,Stores,YXX,23.77,0.0469,4.0,95.08,xF4EZaTy,AunzRwr2,xF4E,Aunz,2TeO2
2TeO2yY67,2018,45,Stores,AXX,23.77,0.1431,15.0,356.55,xF4EZaTy,AunzRwr2,xF4E,Aunz,2TeO2
jY0LIAk94,2018,45,Stores,AXX,15.05,0.7206,71.0,1068.55,HZlnatsW,yo2ZtUyf,HZln,yo2Z,jY0LI
jY0LIAk94,2018,45,Stores,YXX,15.05,0.1951999999999999,10.0,150.5,HZlnatsW,yo2ZtUyf,HZln,yo2Z,jY0LI
SC3SohA28,2018,45,Stores,YXX,17.52,0.1111,15.0,262.8,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,SC3So
SC3SohA28,2018,45,Stores,AXX,17.52,0.5175,134.0,2347.68,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,SC3So
PLlmQh411,2018,45,Stores,YXX,29.66,0.0967,7.0,207.62,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,PLlmQ
PLlmQh411,2018,45,Stores,AXX,29.66,0.2475,48.0,1423.68,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,PLlmQ
PhF8UNg40,2018,45,Stores,AXX,18.46,0.0908,5.0,92.3,bwPDJC3m,xdDed-iG,bwPD,xdDe,PhF8U
0dq3H-w55,2018,45,Stores,YXX,25.29,0.0999,3.0,75.87,H80alU8y,qE16z6jO,H80a,qE16,0dq3H
0dq3H-w55,2018,45,Stores,AXX,25.29,0.1658,16.0,404.64,H80alU8y,qE16z6jO,H80a,qE16,0dq3H
xIdqOfc54,2018,45,Stores,YXX,19.65,0.0452,13.0,255.45,bwPDJC3m,xdDed-iG,bwPD,xdDe,xIdqO
xIdqOfc54,2018,45,Stores,AXX,19.65,0.3538,70.0,1375.5,bwPDJC3m,xdDed-iG,bwPD,xdDe,xIdqO
cjmpz8Y13,2018,45,Stores,YXX,25.44,0.0195,8.0,203.52,H80alU8y,qE16z6jO,H80a,qE16,cjmpz
cjmpz8Y13,2018,45,Stores,AXX,25.44,0.3799,94.0,2391.36,H80alU8y,qE16z6jO,H80a,qE16,cjmpz
I4t3gpQ29,2018,45,Stores,AXX,14.23,0.1813,21.0,298.83,xF4EZaTy,sldfL1J4,xF4E,sldf,I4t3g
I4t3gpQ29,2018,45,Stores,YXX,19.91,0.0604,3.0,59.73,xF4EZaTy,sldfL1J4,xF4E,sldf,I4t3g
lKMCdMY54,2018,45,Stores,YXX,20.74,0.0313,9.0,186.66,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,lKMCd
lKMCdMY54,2018,45,Stores,AXX,20.74,0.3016,91.0,1887.34,4ThiCT_Z,WeHSHJQJ,4Thi,WeHS,lKMCd
ASB7BNc89,2018,45,Stores,YXX,16.91,0.0849,3.0,50.73,HZlnatsW,yo2ZtUyf,HZln,yo2Z,ASB7B
ASB7BNc89,2018,45,Stores,AXX,14.23,0.2317999999999999,19.0,270.37,HZlnatsW,yo2ZtUyf,HZln,yo2Z,ASB7B
